id,quantity,date,avgPurchaseWeightKg,transactionTypeName,livestockPurchaseStatusId,livestockPurchaseStatusName,isDemoData,locationId,stockClassId,groupId,createdAt
2939,45,2025-06-13T00:00:00.000Z,506.61,Finance Stock,4,Complete,false,211,7,210,2026-04-08T21:19:26.562Z
2940,28,2025-06-27T00:00:00.000Z,490,Finance Stock,4,Complete,false,296,2,326,2026-04-08T21:19:26.563Z
2941,52,2025-07-14T00:00:00.000Z,428.46,Finance Stock,4,Complete,false,38,2,61,2026-04-08T21:19:26.564Z
2942,35,2025-07-14T00:00:00.000Z,510,Finance Stock,4,Complete,false,133,2,145,2026-04-08T21:19:26.565Z
2944,39,2025-07-18T00:00:00.000Z,470.25,ANZCO Grazing,4,Complete,false,374,2,408,2026-04-08T21:19:26.568Z
2945,29,2025-07-11T00:00:00.000Z,390.34,Finance Stock,4,Complete,false,119,2,128,2026-04-08T21:19:26.570Z
2946,28,2025-07-18T00:00:00.000Z,400.18,Finance Stock,4,Complete,false,119,2,128,2026-04-08T21:19:26.571Z
2948,34,2025-07-22T00:00:00.000Z,501.76,Finance Stock,4,Complete,false,21,2,46,2026-04-08T21:19:26.572Z
2949,8,2025-07-24T00:00:00.000Z,100,Finance Stock,4,Complete,false,243,16,235,2026-04-08T21:19:26.573Z
2951,34,2025-07-28T00:00:00.000Z,400,Finance Stock,4,Complete,false,10,7,31,2026-04-08T21:19:26.573Z
2954,8,2025-07-24T00:00:00.000Z,100,Finance Stock,4,Complete,false,243,2,233,2026-04-08T21:19:26.574Z
2959,55,2025-08-07T00:00:00.000Z,478.55,Finance Stock,4,Complete,false,140,2,147,2026-04-08T21:19:26.575Z
2960,1000,2025-08-05T00:00:00.000Z,25,Finance Stock,4,Complete,false,246,1,240,2026-04-08T21:19:26.575Z
2962,189,2025-08-06T00:00:00.000Z,30,Finance Stock,4,Complete,false,172,1,179,2026-04-08T21:19:26.576Z
2964,239,2025-08-04T00:00:00.000Z,30,Finance Stock,4,Complete,false,172,1,179,2026-04-08T21:19:26.577Z
2965,50,2025-08-11T00:00:00.000Z,105,Finance Stock,4,Complete,false,243,2,233,2026-04-08T21:19:26.578Z
2966,12,2025-08-11T00:00:00.000Z,105,Finance Stock,4,Complete,false,243,16,235,2026-04-08T21:19:26.578Z
2967,31,2025-08-12T00:00:00.000Z,213.17,Finance Stock,4,Complete,false,292,2,319,2026-04-08T21:19:26.579Z
2968,267,2025-08-13T00:00:00.000Z,35.06,Finance Stock,4,Complete,false,248,1,244,2026-04-08T21:19:26.580Z
2970,87,2025-08-13T00:00:00.000Z,214.42,Finance Stock,4,Complete,false,376,5,411,2026-04-08T21:19:26.581Z
2971,212,2025-08-13T00:00:00.000Z,30,Finance Stock,4,Complete,false,172,1,179,2026-04-08T21:19:26.582Z
2972,49,2025-08-21T00:00:00.000Z,448.57,Grazing Stock,4,Complete,false,328,2,365,2026-04-08T21:19:26.583Z
2973,50,2025-08-21T00:00:00.000Z,434,Grazing Stock,4,Complete,false,328,2,365,2026-04-08T21:19:26.583Z
2974,25,2025-08-13T00:00:00.000Z,32,Finance Stock,4,Complete,false,172,1,179,2026-04-08T21:19:26.584Z
2975,58,2025-08-21T00:00:00.000Z,476.9,Grazing Stock,4,Complete,false,328,2,365,2026-04-08T21:19:26.585Z
2976,36,2025-08-14T00:00:00.000Z,184.4,Finance Stock,4,Complete,false,222,5,221,2026-04-08T21:19:26.586Z
2977,4,2025-08-22T00:00:00.000Z,125,Finance Stock,4,Complete,false,378,16,412,2026-04-08T21:19:26.588Z
2978,19,2025-08-19T00:00:00.000Z,100,Finance Stock,4,Complete,false,378,16,412,2026-04-08T21:19:26.589Z
2979,11,2025-08-19T00:00:00.000Z,100,Finance Stock,4,Complete,false,378,16,412,2026-04-08T21:19:26.589Z
2980,3,2025-08-26T00:00:00.000Z,100,Finance Stock,4,Complete,false,378,16,412,2026-04-08T21:19:26.591Z
2983,55,2025-08-12T00:00:00.000Z,486.05,Finance Stock,4,Complete,false,140,5,148,2026-04-08T21:19:26.593Z
2984,14,2025-08-26T00:00:00.000Z,100,Finance Stock,4,Complete,false,378,16,412,2026-04-08T21:19:26.594Z
2985,3,2025-08-29T00:00:00.000Z,100,Finance Stock,4,Complete,false,378,16,412,2026-04-08T21:19:26.596Z
2986,99,2025-08-26T00:00:00.000Z,269.09,Finance Stock,4,Complete,false,249,14,249,2026-04-08T21:19:26.597Z
2987,17,2025-09-02T00:00:00.000Z,100,Finance Stock,4,Complete,false,378,16,412,2026-04-08T21:19:26.598Z
2988,17,2025-09-02T00:00:00.000Z,100,Finance Stock,4,Complete,false,378,16,412,2026-04-08T21:19:26.599Z
2989,3,2025-09-02T00:00:00.000Z,100,Finance Stock,4,Complete,false,378,16,412,2026-04-08T21:19:26.600Z
2990,8,2025-09-02T00:00:00.000Z,100,Finance Stock,4,Complete,false,378,16,412,2026-04-08T21:19:26.601Z
2991,9,2025-09-02T00:00:00.000Z,248.89,Finance Stock,4,Complete,false,224,5,227,2026-04-08T21:19:26.601Z
2992,57,2025-08-28T00:00:00.000Z,462.46,Finance Stock,4,Complete,false,140,2,147,2026-04-08T21:19:26.602Z
2993,42,2025-09-03T00:00:00.000Z,465.47,Finance Stock,4,Complete,false,352,2,384,2026-04-08T21:19:26.603Z
2994,239,2025-08-27T00:00:00.000Z,30,Finance Stock,4,Complete,false,172,1,179,2026-04-08T21:19:26.604Z
2995,210,2025-09-02T00:00:00.000Z,33.33,Finance Stock,4,Complete,false,211,1,208,2026-04-08T21:19:26.604Z
2996,31,2025-09-03T00:00:00.000Z,475.65,Finance Stock,4,Complete,false,352,2,384,2026-04-08T21:19:26.605Z
2998,200,2025-09-01T00:00:00.000Z,400,Finance Stock,4,Complete,false,248,5,245,2026-04-08T21:19:26.606Z
2999,3,2025-09-05T00:00:00.000Z,100,Finance Stock,4,Complete,false,378,16,412,2026-04-08T21:19:26.606Z
3000,5,2025-09-05T00:00:00.000Z,100,Finance Stock,4,Complete,false,378,16,412,2026-04-08T21:19:26.607Z
3001,17,2025-09-05T00:00:00.000Z,100,Finance Stock,4,Complete,false,378,16,412,2026-04-08T21:19:26.608Z
3002,30,2025-09-08T00:00:00.000Z,462,Finance Stock,4,Complete,false,4,2,17,2026-04-08T21:19:26.608Z
3004,100,2025-08-26T00:00:00.000Z,30,Finance Stock,4,Complete,false,211,1,208,2026-04-08T21:19:26.610Z
3005,100,2025-09-12T00:00:00.000Z,300,Finance Stock,4,Complete,false,243,5,234,2026-04-08T21:19:26.611Z
3006,4,2025-09-11T00:00:00.000Z,466.25,Finance Stock,4,Complete,false,350,2,381,2026-04-08T21:19:26.611Z
3008,10,2025-09-02T00:00:00.000Z,470,Finance Stock,4,Complete,false,140,5,148,2026-04-08T21:19:26.612Z
3009,20,2025-09-09T00:00:00.000Z,376,Finance Stock,4,Complete,false,248,5,245,2026-04-08T21:19:26.613Z
3011,1183,2025-09-03T00:00:00.000Z,30,Finance Stock,4,Complete,false,363,1,397,2026-04-08T21:19:26.614Z
3012,55,2025-09-15T00:00:00.000Z,30,Finance Stock,4,Complete,false,93,1,107,2026-04-08T21:19:26.614Z
3013,24,2025-09-09T00:00:00.000Z,462.5,Finance Stock,4,Complete,false,248,5,245,2026-04-08T21:19:26.615Z
3014,68,2025-09-12T00:00:00.000Z,466.57,Finance Stock,4,Complete,false,380,5,413,2026-04-08T21:19:26.616Z
3016,34,2025-09-18T00:00:00.000Z,469.72,Finance Stock,3,Awaiting Payment,false,372,5,406,2026-04-08T21:19:26.617Z
3017,99,2025-09-16T00:00:00.000Z,420.7,Finance Stock,4,Complete,false,140,5,148,2026-04-08T21:19:26.617Z
3018,296,2025-09-10T00:00:00.000Z,30,Finance Stock,4,Complete,false,172,1,179,2026-04-08T21:19:26.618Z
3019,8,2025-09-11T00:00:00.000Z,500,Farm Owned,4,Complete,false,3,5,12,2026-04-08T21:19:26.619Z
3020,708,2025-09-24T00:00:00.000Z,33.45,Finance Stock,4,Complete,false,4,1,16,2026-04-08T21:19:26.619Z
3023,66,2025-09-18T00:00:00.000Z,356.36,ANZCO Grazing,4,Complete,false,381,2,414,2026-04-08T21:19:26.620Z
3024,193,2025-09-24T00:00:00.000Z,35,Finance Stock,4,Complete,false,172,1,179,2026-04-08T21:19:26.621Z
3025,28,2025-09-29T00:00:00.000Z,503.04,Finance Stock,3,Awaiting Payment,false,119,2,128,2026-04-08T21:19:26.622Z
3026,42,2025-10-03T00:00:00.000Z,511.9,Grazing Stock,4,Complete,false,376,2,410,2026-04-08T21:19:26.623Z
3027,10,2025-10-03T00:00:00.000Z,510,Grazing Stock,4,Complete,false,376,2,410,2026-04-08T21:19:26.623Z
3028,30,2025-10-03T00:00:00.000Z,447.33,Grazing Stock,4,Complete,false,376,2,410,2026-04-08T21:19:26.624Z
3029,23,2025-10-03T00:00:00.000Z,493.91,Grazing Stock,4,Complete,false,376,2,410,2026-04-08T21:19:26.625Z
3030,19,2025-09-29T00:00:00.000Z,180,Finance Stock,4,Complete,false,263,16,274,2026-04-08T21:19:26.625Z
3031,71,2025-10-03T00:00:00.000Z,269.41,Finance Stock,4,Complete,false,222,5,221,2026-04-08T21:19:26.626Z
3032,45,2025-09-26T00:00:00.000Z,441,Grazing Stock,4,Complete,false,352,2,384,2026-04-08T21:19:26.627Z
3033,11,2025-10-07T00:00:00.000Z,592,Grazing Stock,3,Awaiting Payment,false,376,2,410,2026-04-08T21:19:26.627Z
3034,19,2025-10-07T00:00:00.000Z,537,Grazing Stock,3,Awaiting Payment,false,376,2,410,2026-04-08T21:19:26.629Z
3035,16,2025-10-07T00:00:00.000Z,494,Grazing Stock,3,Awaiting Payment,false,376,2,410,2026-04-08T21:19:26.630Z
3037,207,2025-10-08T00:00:00.000Z,30,Farm Owned,3,Awaiting Payment,false,2,3,7,2026-04-08T21:19:26.630Z
3038,290,2025-10-08T00:00:00.000Z,33,ANZCO Grazing,4,Complete,false,2,1,5,2026-04-08T21:19:26.631Z
3039,49,2025-10-09T00:00:00.000Z,437,Grazing Stock,4,Complete,false,352,2,384,2026-04-08T21:19:26.632Z
3040,34,2025-10-06T00:00:00.000Z,279.11,Finance Stock,4,Complete,false,264,5,276,2026-04-08T21:19:26.632Z
3042,4,2025-10-07T00:00:00.000Z,450,Finance Stock,4,Complete,false,142,2,151,2026-04-08T21:19:26.633Z
3043,20,2025-10-01T00:00:00.000Z,316.35,Finance Stock,4,Complete,false,388,5,415,2026-04-08T21:19:26.634Z
3044,54,2025-09-23T00:00:00.000Z,313.15,Finance Stock,4,Complete,false,388,5,415,2026-04-08T21:19:26.635Z
3045,348,2025-10-14T00:00:00.000Z,338.48,Finance Stock,4,Complete,false,116,2,122,2026-04-08T21:19:26.635Z
3046,85,2025-10-07T00:00:00.000Z,420,Finance Stock,4,Complete,false,389,2,416,2026-04-08T21:19:26.636Z
3047,1188,2025-10-07T00:00:00.000Z,35,Finance Stock,4,Complete,false,358,1,393,2026-04-08T21:19:26.638Z
3048,441,2025-10-06T00:00:00.000Z,30,Finance Stock,4,Complete,false,292,1,318,2026-04-08T21:19:26.639Z
3049,45,2025-10-14T00:00:00.000Z,435,Finance Stock,4,Complete,false,265,5,280,2026-04-08T21:19:26.640Z
3050,351,2025-10-08T00:00:00.000Z,35,Finance Stock,4,Complete,false,363,1,397,2026-04-08T21:19:26.641Z
3051,2,2025-10-14T00:00:00.000Z,462.5,Finance Stock,4,Complete,false,168,5,175,2026-04-08T21:19:26.641Z
3052,4,2025-10-16T00:00:00.000Z,460,Finance Stock,3,Awaiting Payment,false,168,5,175,2026-04-08T21:19:26.642Z
3053,792,2025-10-07T00:00:00.000Z,100,Finance Stock,4,Complete,false,363,1,397,2026-04-08T21:19:26.643Z
3054,20,2025-10-12T00:00:00.000Z,580,Finance Stock,4,Complete,false,144,5,156,2026-04-08T21:19:26.644Z
3055,7,2025-10-22T00:00:00.000Z,519,Grazing Stock,3,Awaiting Payment,false,50,2,81,2026-04-08T21:19:26.644Z
3056,7,2025-10-22T00:00:00.000Z,520,Grazing Stock,3,Awaiting Payment,false,50,2,81,2026-04-08T21:19:26.645Z
3057,9,2025-10-22T00:00:00.000Z,530,Grazing Stock,3,Awaiting Payment,false,50,2,81,2026-04-08T21:19:26.646Z
3058,100,2025-10-14T00:00:00.000Z,250,Finance Stock,4,Complete,false,245,16,239,2026-04-08T21:19:26.647Z
3059,21,2025-10-16T00:00:00.000Z,450,Finance Stock,4,Complete,false,95,5,110,2026-04-08T21:19:26.648Z
3060,27,2025-10-13T00:00:00.000Z,400,Finance Stock,4,Complete,false,10,5,30,2026-04-08T21:19:26.648Z
3061,90,2025-10-08T00:00:00.000Z,400,Finance Stock,4,Complete,false,390,5,417,2026-04-08T21:19:26.650Z
3062,27,2025-10-16T00:00:00.000Z,504.19,Finance Stock,4,Complete,false,268,5,284,2026-04-08T21:19:26.651Z
3063,25,2025-10-17T00:00:00.000Z,500,Finance Stock,4,Complete,false,10,5,30,2026-04-08T21:19:26.652Z
3064,54,2025-10-23T00:00:00.000Z,444,Grazing Stock,4,Complete,false,50,2,81,2026-04-08T21:19:26.653Z
3066,27,2025-06-27T00:00:00.000Z,488.45,Finance Stock,4,Complete,false,142,2,151,2026-04-08T21:19:26.653Z
3067,5,2025-10-14T00:00:00.000Z,477.78,Finance Stock,4,Complete,false,144,5,156,2026-04-08T21:19:26.654Z
3068,5,2025-10-14T00:00:00.000Z,488.89,Finance Stock,4,Complete,false,144,5,156,2026-04-08T21:19:26.656Z
3069,3,2025-10-14T00:00:00.000Z,488.89,Finance Stock,4,Complete,false,144,5,156,2026-04-08T21:19:26.656Z
3070,4,2025-10-14T00:00:00.000Z,477.78,Finance Stock,4,Complete,false,144,5,156,2026-04-08T21:19:26.657Z
3071,18,2025-10-14T00:00:00.000Z,477.78,Finance Stock,4,Complete,false,144,5,156,2026-04-08T21:19:26.659Z
3072,8,2025-10-14T00:00:00.000Z,477.78,Finance Stock,4,Complete,false,144,5,156,2026-04-08T21:19:26.659Z
3074,30,2025-10-15T00:00:00.000Z,488.89,Finance Stock,4,Complete,false,144,5,156,2026-04-08T21:19:26.660Z
3075,5,2025-10-17T00:00:00.000Z,500,Finance Stock,4,Complete,false,144,5,156,2026-04-08T21:19:26.661Z
3076,2,2025-10-17T00:00:00.000Z,500,Finance Stock,4,Complete,false,144,5,156,2026-04-08T21:19:26.662Z
3077,10,2025-10-17T00:00:00.000Z,500,Finance Stock,3,Awaiting Payment,false,144,5,156,2026-04-08T21:19:26.663Z
3078,60,2025-10-23T00:00:00.000Z,454.33,Grazing Stock,4,Complete,false,50,2,81,2026-04-08T21:19:26.665Z
3079,42,2025-10-23T00:00:00.000Z,468.57,Grazing Stock,4,Complete,false,352,2,384,2026-04-08T21:19:26.666Z
3080,3,2025-10-23T00:00:00.000Z,452,Grazing Stock,4,Complete,false,352,2,384,2026-04-08T21:19:26.667Z
3081,49,2025-10-29T00:00:00.000Z,428.17,Grazing Stock,4,Complete,false,291,2,315,2026-04-08T21:19:26.668Z
3082,6,2025-10-14T00:00:00.000Z,455.56,Finance Stock,4,Complete,false,144,5,156,2026-04-08T21:19:26.668Z
3083,360,2025-10-30T00:00:00.000Z,450,Finance Stock,4,Complete,false,374,2,408,2026-04-08T21:19:26.669Z
3084,4,2025-10-24T00:00:00.000Z,366.67,Finance Stock,4,Complete,false,144,5,156,2026-04-08T21:19:26.670Z
3085,20,2025-10-24T00:00:00.000Z,377.78,Finance Stock,4,Complete,false,144,5,156,2026-04-08T21:19:26.671Z
3086,417,2025-10-24T00:00:00.000Z,100,Finance Stock,4,Complete,false,391,1,418,2026-04-08T21:19:26.672Z
3087,143,2025-10-22T00:00:00.000Z,267.93,Finance Stock,3,Awaiting Payment,false,264,5,276,2026-04-08T21:19:26.673Z
3088,1,2025-10-30T00:00:00.000Z,475,Grazing Stock,3,Awaiting Payment,false,352,2,384,2026-04-08T21:19:26.673Z
3089,158,2025-10-23T00:00:00.000Z,415.86,Finance Stock,4,Complete,false,140,5,148,2026-04-08T21:19:26.675Z
3090,5,2025-10-30T00:00:00.000Z,417.36,Finance Stock,3,Awaiting Payment,false,257,2,264,2026-04-08T21:19:26.675Z
3091,29,2025-10-30T00:00:00.000Z,485.55,Finance Stock,3,Awaiting Payment,false,257,2,264,2026-04-08T21:19:26.676Z
3092,8,2025-10-23T00:00:00.000Z,455.5,Finance Stock,3,Awaiting Payment,false,144,5,156,2026-04-08T21:19:26.677Z
3093,25,2025-10-24T00:00:00.000Z,505.52,Finance Stock,3,Awaiting Payment,false,144,5,156,2026-04-08T21:19:26.678Z
3094,12,2025-11-05T00:00:00.000Z,35,Finance Stock,4,Complete,false,358,1,393,2026-04-08T21:19:26.679Z
3095,7,2025-10-22T00:00:00.000Z,450,Farm Owned,3,Awaiting Payment,false,3,5,12,2026-04-08T21:19:26.681Z
3096,4,2025-10-30T00:00:00.000Z,388.89,Finance Stock,4,Complete,false,144,5,156,2026-04-08T21:19:26.682Z
3097,1,2025-10-30T00:00:00.000Z,388.88,Finance Stock,4,Complete,false,144,5,156,2026-04-08T21:19:26.683Z
3098,10,2025-10-31T00:00:00.000Z,477.78,Finance Stock,4,Complete,false,144,5,156,2026-04-08T21:19:26.684Z
3100,6,2025-10-29T00:00:00.000Z,488.89,Finance Stock,4,Complete,false,144,5,156,2026-04-08T21:19:26.685Z
3101,15,2025-10-29T00:00:00.000Z,483.33,Finance Stock,4,Complete,false,144,5,156,2026-04-08T21:19:26.686Z
3102,10,2025-10-29T00:00:00.000Z,488.89,Finance Stock,3,Awaiting Payment,false,144,5,156,2026-04-08T21:19:26.687Z
3103,60,2025-10-29T00:00:00.000Z,300,Finance Stock,3,Awaiting Payment,false,251,2,252,2026-04-08T21:19:26.688Z
3104,50,2025-10-30T00:00:00.000Z,278.99,Finance Stock,4,Complete,false,92,5,105,2026-04-08T21:19:26.689Z
3105,250,2025-11-05T00:00:00.000Z,100,Finance Stock,4,Complete,false,392,16,419,2026-04-08T21:19:26.690Z
3108,60,2025-10-27T00:00:00.000Z,400,Finance Stock,3,Awaiting Payment,false,289,5,311,2026-04-08T21:19:26.691Z
3109,762,2025-11-11T00:00:00.000Z,30,Finance Stock,3,Awaiting Payment,false,391,1,418,2026-04-08T21:19:26.692Z
3110,19,2025-10-31T00:00:00.000Z,100,Finance Stock,3,Awaiting Payment,false,296,16,328,2026-04-08T21:19:26.694Z
3111,68,2025-11-08T00:00:00.000Z,100,Finance Stock,3,Awaiting Payment,false,296,16,328,2026-04-08T21:19:26.695Z
3112,39,2025-11-10T00:00:00.000Z,100,Finance Stock,4,Complete,false,42,16,70,2026-04-08T21:19:26.701Z
3113,23,2025-11-07T00:00:00.000Z,420,Finance Stock,4,Complete,false,292,2,319,2026-04-08T21:19:26.702Z
3114,25,2025-11-07T00:00:00.000Z,450,Finance Stock,4,Complete,false,142,2,151,2026-04-08T21:19:26.703Z
3115,8,2025-11-07T00:00:00.000Z,485,Finance Stock,4,Complete,false,102,2,114,2026-04-08T21:19:26.704Z
3116,350,2025-11-11T00:00:00.000Z,100,Finance Stock,4,Complete,false,393,1,420,2026-04-08T21:19:26.707Z
3117,49,2025-11-10T00:00:00.000Z,100,Finance Stock,3,Awaiting Payment,false,374,16,409,2026-04-08T21:19:26.707Z
3118,29,2025-11-10T00:00:00.000Z,100,Finance Stock,3,Awaiting Payment,false,374,16,409,2026-04-08T21:19:26.708Z
3120,12,2025-10-31T00:00:00.000Z,383.33,Finance Stock,3,Awaiting Payment,false,144,5,156,2026-04-08T21:19:26.709Z
3121,2000,2025-11-10T00:00:00.000Z,20,Finance Stock,4,Complete,false,146,1,158,2026-04-08T21:19:26.710Z
3122,1000,2025-11-10T00:00:00.000Z,20,Finance Stock,3,Awaiting Payment,false,150,1,161,2026-04-08T21:19:26.710Z
3123,147,2025-11-13T00:00:00.000Z,372.64,Grazing Stock,4,Complete,false,194,2,188,2026-04-08T21:19:26.711Z
3125,40,2025-11-14T00:00:00.000Z,501.73,Grazing Stock,4,Complete,false,373,2,407,2026-04-08T21:19:26.712Z
3128,61,2025-11-06T00:00:00.000Z,100,Finance Stock,4,Complete,false,283,16,301,2026-04-08T21:19:26.713Z
3130,19,2025-11-06T00:00:00.000Z,100,Finance Stock,4,Complete,false,316,16,350,2026-04-08T21:19:26.714Z
3131,52,2025-11-06T00:00:00.000Z,150,Finance Stock,4,Complete,false,154,2,165,2026-04-08T21:19:26.714Z
3132,52,2025-11-10T00:00:00.000Z,100,Finance Stock,3,Awaiting Payment,false,374,16,409,2026-04-08T21:19:26.715Z
3133,70,2025-11-10T00:00:00.000Z,100,Finance Stock,3,Awaiting Payment,false,374,16,409,2026-04-08T21:19:26.716Z
3136,2000,2025-11-04T00:00:00.000Z,20,Finance Stock,3,Awaiting Payment,false,147,1,159,2026-04-08T21:19:26.716Z
3137,60,2025-11-06T00:00:00.000Z,100,Finance Stock,4,Complete,false,247,16,243,2026-04-08T21:19:26.717Z
3138,40,2025-11-06T00:00:00.000Z,100,Finance Stock,4,Complete,false,247,16,243,2026-04-08T21:19:26.718Z
3140,256,2025-11-14T00:00:00.000Z,100,Finance Stock,3,Awaiting Payment,false,23,1,48,2026-04-08T21:19:26.719Z
3141,2,2025-11-07T00:00:00.000Z,450,Finance Stock,4,Complete,false,144,5,156,2026-04-08T21:19:26.720Z
3142,20,2025-11-07T00:00:00.000Z,455.56,Finance Stock,4,Complete,false,144,5,156,2026-04-08T21:19:26.721Z
3143,152,2025-11-06T00:00:00.000Z,120,Finance Stock,4,Complete,false,394,16,421,2026-04-08T21:19:26.723Z
3145,130,2025-11-13T00:00:00.000Z,320.15,Finance Stock,3,Awaiting Payment,false,92,5,105,2026-04-08T21:19:26.725Z
3146,135,2025-11-20T00:00:00.000Z,394.07,Grazing Stock,4,Complete,false,89,2,98,2026-04-08T21:19:26.727Z
3147,120,2025-11-12T00:00:00.000Z,346.3,Finance Stock,4,Complete,false,140,5,148,2026-04-08T21:19:26.729Z
3148,46,2025-11-12T00:00:00.000Z,100,Finance Stock,4,Complete,false,374,16,409,2026-04-08T21:19:26.729Z
3149,97,2025-11-18T00:00:00.000Z,110,Finance Stock,4,Complete,false,247,16,243,2026-04-08T21:19:26.730Z
3150,72,2025-11-16T00:00:00.000Z,100,Finance Stock,4,Complete,false,296,16,328,2026-04-08T21:19:26.732Z
3151,278,2025-11-19T00:00:00.000Z,100,Finance Stock,4,Complete,false,297,1,329,2026-04-08T21:19:26.733Z
3152,706,2025-11-14T00:00:00.000Z,100,Finance Stock,4,Complete,false,391,1,418,2026-04-08T21:19:26.734Z
3153,40,2025-11-13T00:00:00.000Z,25,Finance Stock,4,Complete,false,297,1,329,2026-04-08T21:19:26.735Z
3155,85,2025-11-17T00:00:00.000Z,390.94,Finance Stock,4,Complete,false,153,2,164,2026-04-08T21:19:26.736Z
3156,2,2025-11-18T00:00:00.000Z,405.56,Finance Stock,4,Complete,false,168,5,175,2026-04-08T21:19:26.736Z
3159,65,2025-11-21T00:00:00.000Z,366.15,Finance Stock,4,Complete,false,352,2,384,2026-04-08T21:19:26.737Z
3160,100,2025-11-18T00:00:00.000Z,400,Finance Stock,4,Complete,false,154,2,165,2026-04-08T21:19:26.739Z
3161,33,2025-11-18T00:00:00.000Z,400,Finance Stock,4,Complete,false,292,2,319,2026-04-08T21:19:26.740Z
3162,3,2025-10-22T00:00:00.000Z,350,Finance Stock,4,Complete,false,95,5,110,2026-04-08T21:19:26.741Z
3163,22,2025-11-11T00:00:00.000Z,330,Finance Stock,4,Complete,false,153,2,164,2026-04-08T21:19:26.742Z
3165,125,2025-11-21T00:00:00.000Z,100,Finance Stock,4,Complete,false,248,16,247,2026-04-08T21:19:26.744Z
3166,4,2025-11-18T00:00:00.000Z,405.56,Finance Stock,4,Complete,false,168,5,175,2026-04-08T21:19:26.745Z
3167,45,2025-11-14T00:00:00.000Z,390.67,Grazing Stock,4,Complete,false,395,2,422,2026-04-08T21:19:26.748Z
3169,20,2025-11-09T00:00:00.000Z,100,Finance Stock,3,Awaiting Payment,false,243,16,235,2026-04-08T21:19:26.749Z
3170,66,2025-11-20T00:00:00.000Z,313.9,Finance Stock,4,Complete,false,95,5,110,2026-04-08T21:19:26.750Z
3171,88,2025-11-20T00:00:00.000Z,100,Finance Stock,4,Complete,false,316,16,350,2026-04-08T21:19:26.751Z
3172,60,2025-11-19T00:00:00.000Z,100,Finance Stock,4,Complete,false,316,16,350,2026-04-08T21:19:26.752Z
3173,18,2025-11-24T00:00:00.000Z,100,Finance Stock,3,Awaiting Payment,false,352,16,388,2026-04-08T21:19:26.753Z
3174,19,2025-11-24T00:00:00.000Z,100,Finance Stock,3,Awaiting Payment,false,352,16,388,2026-04-08T21:19:26.756Z
3175,9,2025-11-24T00:00:00.000Z,100,Finance Stock,4,Complete,false,352,16,388,2026-04-08T21:19:26.757Z
3177,41,2025-11-26T00:00:00.000Z,294.5,Finance Stock,4,Complete,false,291,2,315,2026-04-08T21:19:26.758Z
3178,5,2025-11-25T00:00:00.000Z,306.6,Finance Stock,4,Complete,false,292,2,319,2026-04-08T21:19:26.759Z
3179,53,2025-11-26T00:00:00.000Z,409.43,Finance Stock,4,Complete,false,142,2,151,2026-04-08T21:19:26.760Z
3180,25,2025-11-18T00:00:00.000Z,454.8,Finance Stock,4,Complete,false,400,5,425,2026-04-08T21:19:26.761Z
3181,35,2025-11-18T00:00:00.000Z,374.9,Finance Stock,4,Complete,false,400,5,425,2026-04-08T21:19:26.763Z
3183,110,2025-11-26T00:00:00.000Z,100,Finance Stock,4,Complete,false,82,16,90,2026-04-08T21:19:26.764Z
3184,37,2025-11-26T00:00:00.000Z,288.95,Finance Stock,4,Complete,false,154,2,165,2026-04-08T21:19:26.765Z
3187,300,2025-11-26T00:00:00.000Z,29.95,Finance Stock,4,Complete,false,324,1,355,2026-04-08T21:19:26.766Z
3188,920,2025-11-26T00:00:00.000Z,28.59,Finance Stock,4,Complete,false,391,1,418,2026-04-08T21:19:26.767Z
3189,400,2025-11-26T00:00:00.000Z,29.95,Finance Stock,4,Complete,false,401,1,426,2026-04-08T21:19:26.768Z
3192,23,2025-11-26T00:00:00.000Z,434.78,Finance Stock,3,Awaiting Payment,false,42,5,69,2026-04-08T21:19:26.769Z
3193,6,2025-11-20T00:00:00.000Z,100,Finance Stock,4,Complete,false,260,16,271,2026-04-08T21:19:26.769Z
3194,48,2025-11-25T00:00:00.000Z,100,Finance Stock,4,Complete,false,243,16,235,2026-04-08T21:19:26.771Z
3195,53,2025-11-20T00:00:00.000Z,500,Finance Stock,4,Complete,false,144,5,156,2026-04-08T21:19:26.772Z
3196,53,2025-11-19T00:00:00.000Z,100,Finance Stock,4,Complete,false,260,16,271,2026-04-08T21:19:26.773Z
3197,8,2025-11-19T00:00:00.000Z,100,Finance Stock,4,Complete,false,260,16,271,2026-04-08T21:19:26.776Z
3198,62,2025-12-02T00:00:00.000Z,100,Finance Stock,4,Complete,false,82,16,90,2026-04-08T21:19:26.778Z
3199,23,2025-12-03T00:00:00.000Z,100,Finance Stock,4,Complete,false,260,16,271,2026-04-08T21:19:26.779Z
3200,30,2025-11-28T00:00:00.000Z,100,Finance Stock,4,Complete,false,352,16,388,2026-04-08T21:19:26.780Z
3201,24,2025-12-02T00:00:00.000Z,649.6,Finance Stock,4,Complete,false,142,2,151,2026-04-08T21:19:26.781Z
3202,1,2025-12-02T00:00:00.000Z,649.6,Finance Stock,4,Complete,false,142,5,153,2026-04-08T21:19:26.783Z
3203,57,2025-12-03T00:00:00.000Z,111,Grazing Stock,3,Awaiting Payment,false,395,16,423,2026-04-08T21:19:26.784Z
